LakeIndex,Ref,Site,day,month,year,time,measurement_frequency,reported_frequency,Latitude,Longitude,LakeType,LakeArea_km2,Climate,Temp_C,DO_mgL,pH,Cond_uScm,CO2_uM,DirectIndirect_CO2,CH4_uM,N2O_uM,FluxMethod,F_CO2_mmol_m2_d,F_CH4_diff_mmol_m2_d,F_CH4_eb_mmol_m2_d,F_N2O_mmol_m2_d,k600_md,Wind_ms
30,1104,"Taipingxizhen",20,1,2016,NaT,monthly,monthly,30.83689,110.998951,reservoir,852.97,4,10.4,NaN,NaN,NaN,28.6013830847946,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,1.308
30,1104,"Taipingxizhen",20,2,2016,NaT,monthly,monthly,30.83689,110.998951,reservoir,852.97,4,7,NaN,NaN,NaN,143.41115745039,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,1.308
30,1104,"Taipingxizhen",20,3,2016,NaT,monthly,monthly,30.83689,110.998951,reservoir,852.97,4,13.7,NaN,NaN,NaN,21.2154348924927,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,1.308
409,1107,"Guangzhao",3,9,2016,NaT,single,single,26.037,105.223,reservoir,51.54,4,27.01,NaN,7.96,NaN,44.6700926203921,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,1.383
409,1107,"Guangzhao",3,9,2016,NaT,single,single,26.037,105.223,reservoir,51.54,4,27.78,NaN,7.99,NaN,44.8323419110872,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,1.383
409,1107,"Guangzhao",3,9,2016,NaT,single,single,26.037,105.223,reservoir,51.54,4,27.06,NaN,7.96,NaN,55.9888395737513,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,1.383
409,1107,"Guangzhao",3,9,2016,NaT,single,single,26.037,105.223,reservoir,51.54,4,26.29,NaN,8.02,NaN,44.4379986440982,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,1.383
409,1107,"Guangzhao",3,9,2016,NaT,single,single,26.037,105.223,reservoir,51.54,4,26.49,NaN,8.04,NaN,51.059913315378,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,1.383
409,1107,"Guangzhao",3,9,2016,NaT,single,single,26.037,105.223,reservoir,51.54,4,25.79,NaN,8.07,NaN,40.9893620510326,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,1.383
41,1108,"Xinfengjiang",23,7,2012,NaT,seasonal,seasonal,23.81,114.588,reservoir,264.53,4,29.7,7.86,7.79,NaN,NaN,<undefined>,NaN,NaN,modelled-empirical,29.48,NaN,NaN,NaN,NaN,1.758
41,1108,"Xinfengjiang",5,1,2013,NaT,seasonal,seasonal,23.81,114.588,reservoir,264.53,4,16.7,8.36,7.59,NaN,NaN,<undefined>,NaN,NaN,modelled-empirical,14.59,NaN,NaN,NaN,NaN,1.758
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.5,NaN,8.3,NaN,29.1446150969307,indirect,NaN,NaN,modelled-empirical,21.9,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.6,NaN,8.39,NaN,18.6645168190393,indirect,NaN,NaN,modelled-empirical,9.08,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.3,NaN,8.25,NaN,28.118219737547,indirect,NaN,NaN,modelled-empirical,20.3,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.5,NaN,8.19,NaN,44.591261096798,indirect,NaN,NaN,modelled-empirical,40.3,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.7,NaN,8.11,NaN,32.1906529201147,indirect,NaN,NaN,modelled-empirical,25.4,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.9,NaN,8.16,NaN,28.4248541661635,indirect,NaN,NaN,modelled-empirical,21.4,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,29.8,NaN,8.07,NaN,42.7075235060844,indirect,NaN,NaN,modelled-empirical,37.1,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,29.3,NaN,8.19,NaN,38.4432233753229,indirect,NaN,NaN,modelled-empirical,31,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,29.2,NaN,8.01,NaN,43.3581802911009,indirect,NaN,NaN,modelled-empirical,36.9,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,29.6,NaN,8.01,NaN,42.9226401536886,indirect,NaN,NaN,modelled-empirical,37.1,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,29.6,NaN,7.81,NaN,76.9030636086921,indirect,NaN,NaN,modelled-empirical,76.9,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30,NaN,7.89,NaN,59.3147541003173,indirect,NaN,NaN,modelled-empirical,57.2,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.7,NaN,7.9,NaN,65.541329378677,indirect,NaN,NaN,modelled-empirical,66.2,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.5,NaN,7.93,NaN,53.9175379176572,indirect,NaN,NaN,modelled-empirical,51.3,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.7,NaN,8.02,NaN,49.5910058499064,indirect,NaN,NaN,modelled-empirical,46.8,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,29.3,NaN,7.83,NaN,56.1631466748493,indirect,NaN,NaN,modelled-empirical,51.6,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.1,NaN,7.86,NaN,63.5821733594161,indirect,NaN,NaN,modelled-empirical,62.3,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.2,NaN,7.9,NaN,71.058104991018,indirect,NaN,NaN,modelled-empirical,71.9,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,29.9,NaN,7.95,NaN,63.3092558876342,indirect,NaN,NaN,modelled-empirical,62,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,29.9,NaN,7.98,NaN,55.025801837577,indirect,NaN,NaN,modelled-empirical,51.1,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.1,NaN,7.98,NaN,57.4005731716951,indirect,NaN,NaN,modelled-empirical,54,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,31,NaN,8.03,NaN,46.3466139248942,indirect,NaN,NaN,modelled-empirical,43.1,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.5,NaN,8.08,NaN,48.6715072003868,indirect,NaN,NaN,modelled-empirical,44.7,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.5,NaN,8.02,NaN,55.666214823414,indirect,NaN,NaN,modelled-empirical,53.5,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30,NaN,8.13,NaN,37.4774814564361,indirect,NaN,NaN,modelled-empirical,30.1,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.8,NaN,8.16,NaN,37.3184228781569,indirect,NaN,NaN,modelled-empirical,31.1,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.5,NaN,7.92,NaN,57.4148917291708,indirect,NaN,NaN,modelled-empirical,55.4,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.7,NaN,7.96,NaN,61.7712529007605,indirect,NaN,NaN,modelled-empirical,60.8,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.4,NaN,8,NaN,54.3437439653943,indirect,NaN,NaN,modelled-empirical,51.2,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,31,NaN,8,NaN,49.8010199324433,indirect,NaN,NaN,modelled-empirical,47.2,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.5,NaN,7.88,NaN,76.6503376924954,indirect,NaN,NaN,modelled-empirical,78.9,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.3,NaN,7.96,NaN,52.7216620079007,indirect,NaN,NaN,modelled-empirical,49.1,NaN,NaN,NaN,NaN,1.492
406,1109,"Longtan",16,7,2016,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,30.3,NaN,7.99,NaN,46.863699572471,indirect,NaN,NaN,modelled-empirical,41.9,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,22.5,NaN,7.78,NaN,36.3665696117663,indirect,NaN,NaN,modelled-empirical,7.01,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,21.1,NaN,7.68,NaN,23.6425694114377,indirect,NaN,NaN,modelled-empirical,2.74,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.9,NaN,7.64,NaN,35.3859753185114,indirect,NaN,NaN,modelled-empirical,6.24,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.9,NaN,7.66,NaN,56.5271171222226,indirect,NaN,NaN,modelled-empirical,12.9,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,21.3,NaN,7.65,NaN,41.35193583493,indirect,NaN,NaN,modelled-empirical,8.22,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.6,NaN,7.61,NaN,38.3930010928188,indirect,NaN,NaN,modelled-empirical,7.16,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.5,NaN,7.72,NaN,56.041144311564,indirect,NaN,NaN,modelled-empirical,12.2,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.7,NaN,7.66,NaN,55.3383926780335,indirect,NaN,NaN,modelled-empirical,11.7,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.7,NaN,7.65,NaN,95.5155819047293,indirect,NaN,NaN,modelled-empirical,24.4,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.3,NaN,7.61,NaN,67.1044894367564,indirect,NaN,NaN,modelled-empirical,15.4,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.6,NaN,7.64,NaN,70.3238138653438,indirect,NaN,NaN,modelled-empirical,16.4,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.3,NaN,7.59,NaN,82.059204222633,indirect,NaN,NaN,modelled-empirical,19.9,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.4,NaN,7.62,NaN,93.6734875794863,indirect,NaN,NaN,modelled-empirical,23,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.3,NaN,7.68,NaN,81.6757499844029,indirect,NaN,NaN,modelled-empirical,19.9,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.5,NaN,7.68,NaN,72.8153643647343,indirect,NaN,NaN,modelled-empirical,17.1,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.2,NaN,7.68,NaN,62.6853469247967,indirect,NaN,NaN,modelled-empirical,14,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.4,NaN,7.67,NaN,64.2332486347885,indirect,NaN,NaN,modelled-empirical,14.6,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.3,NaN,7.7,NaN,73.6232112535463,indirect,NaN,NaN,modelled-empirical,17.7,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.5,NaN,7.7,NaN,47.6540342656647,indirect,NaN,NaN,modelled-empirical,9.75,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.4,NaN,7.69,NaN,49.3219587731412,indirect,NaN,NaN,modelled-empirical,10.4,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,19.9,NaN,7.7,NaN,76.8157426596169,indirect,NaN,NaN,modelled-empirical,18,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.3,NaN,7.68,NaN,70.9390316636429,indirect,NaN,NaN,modelled-empirical,16.4,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.2,NaN,7.7,NaN,67.3002190900831,indirect,NaN,NaN,modelled-empirical,15.2,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.3,NaN,7.7,NaN,101.615369711856,indirect,NaN,NaN,modelled-empirical,25.6,NaN,NaN,NaN,NaN,1.492
406,1111,"Longtan",7,1,2017,NaT,seasonal,seasonal,25.041682,106.956024,reservoir,85,4,20.2,NaN,7.68,NaN,113.064368049518,indirect,NaN,NaN,modelled-empirical,28.9,NaN,NaN,NaN,NaN,1.492
143,1110,"Wanfeng",15,9,2016,NaT,single,single,29.947,105.041,reservoir,4.86,4,28.6,NaN,7.98,NaN,64.5761569836347,indirect,NaN,NaN,modelled-empirical,41.11093606,NaN,NaN,NaN,NaN,1.225
143,1110,"Wanfeng",15,9,2016,NaT,single,single,29.947,105.041,reservoir,4.86,4,28.8,NaN,8.01,NaN,62.3189705541616,indirect,NaN,NaN,modelled-empirical,39.87694622,NaN,NaN,NaN,NaN,1.225
143,1110,"Wanfeng",15,9,2016,NaT,single,single,29.947,105.041,reservoir,4.86,4,29,NaN,8.13,NaN,45.3217853212198,indirect,NaN,NaN,modelled-empirical,29.14863074,NaN,NaN,NaN,NaN,1.225
143,1110,"Wanfeng",15,9,2016,NaT,single,single,29.947,105.041,reservoir,4.86,4,29,NaN,8.11,NaN,51.0777973406218,indirect,NaN,NaN,modelled-empirical,32.85060027,NaN,NaN,NaN,NaN,1.225
143,1110,"Wanfeng",15,9,2016,NaT,single,single,29.947,105.041,reservoir,4.86,4,28.6,NaN,8.04,NaN,50.258850702173,indirect,NaN,NaN,modelled-empirical,31.99614989,NaN,NaN,NaN,NaN,1.225
143,1110,"Wanfeng",15,9,2016,NaT,single,single,29.947,105.041,reservoir,4.86,4,28.3,NaN,7.95,NaN,64.4735884932502,indirect,NaN,NaN,modelled-empirical,40.7313966,NaN,NaN,NaN,NaN,1.225
143,1110,"Wanfeng",15,9,2016,NaT,single,single,29.947,105.041,reservoir,4.86,4,29,NaN,7.95,NaN,66.7267658123508,indirect,NaN,NaN,modelled-empirical,42.91520828,NaN,NaN,NaN,NaN,1.225
143,1110,"Wanfeng",15,9,2016,NaT,single,single,29.947,105.041,reservoir,4.86,4,29,NaN,8,NaN,59.3456336989815,indirect,NaN,NaN,modelled-empirical,38.16804546,NaN,NaN,NaN,NaN,1.225
74,1116,"Geheyan",15,9,2015,NaT,monthly,monthly,30.42,111.117,reservoir,40.9,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,30.5919573724086,NaN,NaN,NaN,NaN,1.792
74,1116,"Geheyan",15,10,2015,NaT,monthly,monthly,30.42,111.117,reservoir,40.9,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,41.0024144534177,NaN,NaN,NaN,NaN,1.792
74,1116,"Geheyan",15,11,2015,NaT,monthly,monthly,30.42,111.117,reservoir,40.9,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,327.939388893514,NaN,NaN,NaN,NaN,1.792
74,1116,"Geheyan",15,12,2015,NaT,monthly,monthly,30.42,111.117,reservoir,40.9,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,286.857047706269,NaN,NaN,NaN,NaN,1.792
74,1116,"Geheyan",15,1,2016,NaT,monthly,monthly,30.42,111.117,reservoir,40.9,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,276.846224294397,NaN,NaN,NaN,NaN,1.792
74,1116,"Geheyan",15,2,2016,NaT,monthly,monthly,30.42,111.117,reservoir,40.9,4,NaN,NaN,NaN,NaN,NaN,<undefined>,NaN,NaN,measured-chamber,228.490550328865,NaN,NaN,NaN,NaN,1.792
143,1131,"Wanfeng",15,9,2016,NaT,seasonal,seasonal,29.947,105.041,reservoir,4.86,4,28.54,NaN,7.99,NaN,67.2351267387317,indirect,NaN,NaN,modelled-empirical,104.99,NaN,NaN,NaN,NaN,1.225
143,1131,"Wanfeng",15,2,2017,NaT,seasonal,seasonal,29.947,105.041,reservoir,4.86,4,19.05,NaN,7.92,NaN,115.601567513828,indirect,NaN,NaN,modelled-empirical,76.82,NaN,NaN,NaN,NaN,1.225
378,1120,"Shiyan",30,5,2013,NaT,single,single,22.69,113.907,reservoir,3.9,4,27.54,7.63,8.08,NaN,63.2753309466323,indirect,NaN,NaN,modelled-empirical,26.707185080343,NaN,NaN,NaN,NaN,2.867
155,1129,"Aha",15,3,2018,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,16.92,9.93,7.8,NaN,237.135781141824,indirect,NaN,NaN,modelled-empirical,875.197735409208,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,6,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,20.99,8.14,7.99,NaN,87.2022066519629,indirect,NaN,NaN,modelled-empirical,975.106152693364,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,9,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,16.23,NaN,NaN,NaN,102.268691728059,indirect,NaN,NaN,modelled-empirical,823.245358421447,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,12,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,10.44,NaN,NaN,NaN,265.677601299883,indirect,NaN,NaN,modelled-empirical,867.205062026476,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,3,2018,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,15.82,NaN,NaN,NaN,273.438712447947,indirect,NaN,NaN,modelled-empirical,511.53109649488,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,6,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,20.97,NaN,NaN,NaN,41.745779359526,indirect,NaN,NaN,modelled-empirical,909.166597285821,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,9,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,15.5,NaN,NaN,NaN,66.4986675414057,indirect,NaN,NaN,modelled-empirical,385.646490716843,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,12,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,8.78,NaN,NaN,NaN,77.5242845027556,indirect,NaN,NaN,modelled-empirical,196.619765215219,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,3,2018,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,15.82,NaN,NaN,NaN,179.512734170657,indirect,NaN,NaN,modelled-empirical,2637.58221630172,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,6,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,25,NaN,NaN,NaN,68.2242093570687,indirect,NaN,NaN,modelled-empirical,415.61901590209,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,9,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,19.93,NaN,NaN,NaN,105.044390979275,indirect,NaN,NaN,modelled-empirical,1436.68304054617,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,12,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,11.16,NaN,NaN,NaN,156.188246707778,indirect,NaN,NaN,modelled-empirical,577.470651902423,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,3,2018,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,20.9,NaN,NaN,NaN,21.8948367012198,indirect,NaN,NaN,modelled-empirical,-29.5728915161102,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,9,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,17.8,NaN,NaN,NaN,99.9432950597251,indirect,NaN,NaN,modelled-empirical,86.7205062026476,NaN,NaN,NaN,NaN,1.767
155,1129,"Aha",15,12,2017,NaT,seasonal,seasonal,26.541431,106.64809,reservoir,3.07,4,12.3,NaN,NaN,NaN,103.195914205844,indirect,NaN,NaN,modelled-empirical,19.2023978020148,NaN,NaN,NaN,NaN,1.767
143,1150,"Wanfeng",15,2,2017,NaT,single,single,29.947,105.041,reservoir,4.86,4,19.91,NaN,NaN,NaN,92.1984435501617,indirect,NaN,NaN,modelled-empirical,62.1,NaN,NaN,NaN,NaN,1.225
143,1150,"Wanfeng",15,2,2017,NaT,single,single,29.947,105.041,reservoir,4.86,4,20.75,NaN,8.02,NaN,83.8338965379814,indirect,NaN,NaN,modelled-empirical,58.2,NaN,NaN,NaN,NaN,1.225
143,1150,"Wanfeng",15,2,2017,NaT,single,single,29.947,105.041,reservoir,4.86,4,18.54,NaN,7.9,NaN,118.740925911588,indirect,NaN,NaN,modelled-empirical,77.04,NaN,NaN,NaN,NaN,1.225
95,1145,"Gutian",28,7,2018,NaT,seasonal,seasonal,26.6,118.8,reservoir,10.77,4,NaN,NaN,7.8,NaN,NaN,<undefined>,0.21,NaN,modelled-empirical,NaN,0.22056,NaN,NaN,NaN,2.008
95,1145,"Gutian",10,11,2018,NaT,seasonal,seasonal,26.6,118.8,reservoir,10.77,4,NaN,NaN,7.41,NaN,NaN,<undefined>,0.15,NaN,modelled-empirical,NaN,0.09096,NaN,NaN,NaN,2.008
95,1145,"Gutian",26,3,2019,NaT,seasonal,seasonal,26.6,118.8,reservoir,10.77,4,NaN,NaN,7.38,NaN,NaN,<undefined>,0.15,NaN,modelled-empirical,NaN,0.10416,NaN,NaN,NaN,2.008
423,1152,"Xiaoba",5,5,2019,NaT,seasonal,seasonal,28.901309,108.722694,reservoir,0.34,4,16.6,NaN,NaN,NaN,24.2,direct,0.026,NaN,measured-chamber,6.4,0.0107,NaN,NaN,NaN,1.675
423,1152,"Xiaoba",15,7,2019,NaT,seasonal,seasonal,28.901309,108.722694,reservoir,0.34,4,24.8,NaN,NaN,NaN,29.2,direct,0.119,NaN,measured-chamber,14.9,0.101,NaN,NaN,NaN,1.675
423,1152,"Xiaoba",18,11,2019,NaT,seasonal,seasonal,28.901309,108.722694,reservoir,0.34,4,8.5,NaN,NaN,NaN,37.9,direct,0.192,NaN,measured-chamber,3.2,0.101,NaN,NaN,NaN,1.675
416,1152,"Xiluodu",5,5,2019,NaT,seasonal,seasonal,28.264725,103.640799,reservoir,133.65,4,19,NaN,NaN,NaN,36.6,direct,0.0468,NaN,measured-chamber,29.3,0.0533,NaN,NaN,NaN,1.175
416,1152,"Xiluodu",15,7,2019,NaT,seasonal,seasonal,28.264725,103.640799,reservoir,133.65,4,24.5,NaN,NaN,NaN,42.9,direct,0.0416,NaN,measured-chamber,21.9,0.032,NaN,NaN,NaN,1.175
416,1152,"Xiluodu",18,11,2019,NaT,seasonal,seasonal,28.264725,103.640799,reservoir,133.65,4,13.5,NaN,NaN,NaN,37.9,direct,0.0156,NaN,measured-chamber,17.6,0.00533,NaN,NaN,NaN,1.175
421,1152,"Xiangjiaba",5,5,2019,NaT,seasonal,seasonal,28.648046,104.382839,reservoir,95.6,4,20.45,NaN,NaN,NaN,35.4,direct,0.0519,NaN,measured-chamber,19.7,0.0427,NaN,NaN,NaN,1.283
421,1152,"Xiangjiaba",15,7,2019,NaT,seasonal,seasonal,28.648046,104.382839,reservoir,95.6,4,26.6,NaN,NaN,NaN,38.5,direct,0.0831,NaN,measured-chamber,24.5,0.0693,NaN,NaN,NaN,1.283
421,1152,"Xiangjiaba",18,11,2019,NaT,seasonal,seasonal,28.648046,104.382839,reservoir,95.6,4,14.3,NaN,NaN,NaN,37.9,direct,0.0156,NaN,measured-chamber,20.3,0.0107,NaN,NaN,NaN,1.283
